,0,1,2,3,4,5,6,7,8,9
472_city,-2.416692,3.0713193,1.4202126,-1.2286657,-2.0743916,1.6863447,1.2181431,0.051864773,0.8324728,-0.22411653
472_rural,-1.0378232,2.3492315,0.9866961,-0.63176787,0.31888285,2.3041592,0.9565733,-0.088747606,-0.7285161,-1.4835161
472_town,2.1613562,0.5972763,-0.3857567,-0.4426606,2.7130985,0.25322607,-1.0724677,-4.10957,-1.3010767,-1.0611196
473_city,6.9712615,-1.0692918,0.40133023,2.9895742,6.9429736,-1.5671289,-0.57491654,-6.03321,-3.8356018,-0.49613377
473_rural,5.0281887,-0.94786966,-0.07197053,1.9157112,6.804764,-0.8033019,-1.4084271,-3.1639004,-4.305235,-1.33506
473_town,5.549613,-0.039406598,-0.13661869,2.5465941,6.4331484,-0.28136295,-0.3972864,-4.510038,-2.2227454,-1.084485
475_city,3.4942138,-1.1684802,0.6395396,0.40976363,2.074371,-0.41528064,-1.5910853,-1.3820926,-2.0322134,0.070829056
475_rural,1.7179506,0.96175766,0.18177614,0.4357804,1.0366727,1.3375527,-0.41135907,1.111446,-1.6107688,-2.0027957
475_town,10.306444,-4.699188,-0.8636079,2.526819,7.8409586,-3.5839338,-6.0213284,-6.5240045,-4.4000144,-1.4371624
479_city,10.092911,-6.21021,0.24504156,1.9636625,7.663031,-4.044776,-6.139501,-6.1941156,-5.9157944,-1.677006
479_rural,4.5133514,-1.1817453,-0.06794082,2.271657,4.187555,0.19604781,-1.3384008,-3.0030243,-3.2540624,-2.2953038
479_town,7.1097775,-3.2657413,-0.62766,2.0375013,6.4514275,-2.1635208,-3.9421196,-5.8126445,-2.0345855,-1.5039077
47_city,-0.988052,-0.37085956,0.544904,-2.58619,-4.489021,-0.29690796,-1.4462713,5.1107273,1.750598,-0.5238574
47_town,-4.7067056,4.183862,1.4074737,-1.0893339,-2.2407508,2.208114,3.5753036,4.1440296,2.7985442,-0.30028793
48_city,1.7669417,-1.4460801,0.55877775,-1.3730861,-1.4356874,-1.2877063,-1.1948396,2.2907898,0.6857049,0.30563965
48_rural,3.4388378,-0.9910489,0.4830387,0.55877215,3.9849043,-1.6027474,0.084503196,-1.2106438,-1.003854,-1.2698604
48_town,5.1377444,-2.1381354,0.037666373,-0.05307707,3.6047142,-2.9833388,-2.2083075,-1.8524011,-0.18480149,-0.30554962
496_city,-5.3829875,5.9864883,2.3899937,1.1518108,-0.21350648,3.8423152,5.0588813,0.500962,2.041868,-0.9895903
496_rural,1.3022288,-0.7424306,0.12792957,1.5787096,1.5994081,0.71313274,-1.331014,-0.87685984,-2.0817106,-2.3702652
496_town,4.4032784,-2.5702114,-1.0017265,1.914699,4.814152,-1.3231305,-2.8060908,-3.1290116,-1.9714533,-1.0134293
498_rural,-3.4940472,2.8925724,0.70888096,0.050936114,-1.2920578,2.0910096,1.8425462,2.2492268,0.95449907,-1.2477208
498_town,4.536185,-1.7592566,0.42113116,2.3193717,6.482248,-1.298117,-2.2983491,-4.2225885,-2.2619002,-1.1897867
505_city,1.4828643,-1.2818722,1.3489116,1.3217449,1.0304042,-0.6610509,-0.9682114,-0.5169744,-1.0789866,-0.77591205
505_rural,1.2664307,1.0285196,-0.36837474,1.6510465,3.8534124,0.6646799,-0.2989386,-0.60738504,-1.3434874,-2.678176
505_town,0.32146814,0.33873478,-0.16005726,0.99005,1.7590811,0.1801064,-1.7200584,-0.14131075,0.24452452,-1.2662237
508_city,0.15836541,-0.48797658,1.7990582,0.51276207,-0.65256804,-0.02712426,0.003529897,-0.37656748,0.6300817,-1.0771475
508_rural,-0.25890905,0.12809937,1.354687,-0.19796927,1.3914307,0.2676415,0.29280317,0.0691278,1.1134257,-2.590556
508_town,-0.32440624,0.6532233,1.569735,0.12944058,-0.9601924,0.90474266,-0.61010265,1.9416616,2.6816728,-2.2385395
514_city,-0.117698506,-0.4755753,1.0852951,0.9622347,0.45353696,0.58655137,0.5939672,0.17938165,0.31137162,-0.29558536
514_rural,-2.2630847,1.9325365,0.53575015,0.21565537,0.8950582,1.9832393,1.62011,0.9286957,0.22515161,-1.903633
514_town,2.1003447,-0.017934296,-1.3127788,0.83673406,3.2470703,-0.6070466,-1.3964385,-0.90320253,-0.8245116,-1.2932382
516_city,3.4223459,-3.2597017,1.459929,0.7237647,2.3327014,-1.196653,-1.5505812,-0.6857452,-1.3484008,-0.5118123
516_rural,1.2063121,-2.1782527,-0.5554221,0.38004068,3.6527324,0.25602704,-0.25612417,0.07643753,-0.7593986,-2.623942
516_town,1.6069578,-0.9108088,-1.2238103,0.025296979,3.6384754,-0.5408205,-2.463639,-0.06880372,0.14730917,-1.5086131
519_city,0.08281292,0.018201137,1.547112,1.0878851,1.4141389,0.32747227,0.15363467,-0.5007367,0.39961815,-1.3014631
519_rural,-2.4763248,2.8937128,2.087152,0.6243242,0.7272271,2.5557904,2.2267606,1.2571659,1.3517045,-2.3896382
519_town,4.573307,-2.7364056,0.11351109,1.3743502,4.7141504,-1.8648543,-3.176286,-3.0439425,-1.0409272,-2.229176
523_city,3.7026048,-2.02953,1.2577589,1.732588,3.948327,-1.3425161,-0.28310022,-2.865344,-1.3264265,-0.8496282
523_rural,-5.8165603,5.0384808,1.6435138,-0.31654873,-2.125697,3.4579265,4.337017,3.3104413,2.9536958,-0.9130617
523_town,-4.395988,4.830461,1.2831182,0.89792335,0.14042401,2.7883787,4.0228558,1.4456196,2.5900412,-1.1510954
525_city,-1.9129645,-0.15523025,1.8072823,-1.1781025,-1.3548547,0.46299082,1.6393832,1.4561129,1.3576198,-0.027366163
525_rural,0.5012667,0.37966305,0.53875834,-0.15507917,1.2432029,0.37589714,0.5374594,0.008076974,0.4959677,-1.5997695
525_town,-0.17709503,-0.38505954,0.67286754,-1.084301,-0.04560425,-0.28638488,-1.2033914,1.9782441,2.0447845,-1.4705411
526_city,0.2511247,-0.8861448,1.0465301,1.1987174,0.21979447,0.18938367,-0.25223708,0.9206002,0.18221071,-0.70914596
526_rural,0.6882031,-0.5132325,0.06761196,0.51866204,1.2181287,0.7230339,0.49634925,0.4060407,0.20891835,-1.8812714
526_town,1.5736446,-1.6772977,-0.5027951,0.37743005,3.4696605,-1.401106,-2.6827018,-1.0182477,-0.53594106,-1.0276082
527_city,0.20918922,-1.5347284,0.9874109,-0.8285213,-2.3045797,-0.20464772,-0.099397466,0.9332379,1.6785015,-0.18966188
527_rural,3.2245128,-1.9941158,-0.121973276,-0.03336036,3.417546,-0.6126416,-1.0873188,-0.48447913,-1.3941028,-1.7624283
527_town,-0.025235817,0.13006079,-0.38583347,-0.7719163,-0.3254958,-0.06720791,-1.8033698,1.7658341,1.1863818,-0.8075523
533_city,2.010257,-1.4863415,1.2448604,0.12242477,1.8824729,-0.25026232,0.115936846,-1.0843432,0.35003716,-0.932809
533_rural,-4.7877913,3.480888,1.3500259,-0.14753501,-1.145091,2.6230166,3.523983,2.8401794,2.7666054,-1.5588982
533_town,2.9141395,-0.15454416,0.07929142,1.1067957,3.6576104,-0.4235585,-1.4500781,-1.8307561,-0.27056253,-1.2096977
534_city,1.2072666,-0.62242955,1.444536,1.1094611,1.2368195,0.22284609,0.65206164,-0.078602634,0.39896318,-0.4423018
534_rural,1.697502,-0.023600314,0.60795885,1.184506,3.0391212,-0.030796327,-0.2638307,0.13429752,-1.2044827,-2.1541522
534_town,2.037522,0.55533254,-0.34471208,0.96680033,2.5860424,-0.040677633,-0.6017771,0.20872267,1.0596449,-1.4618409
535_city,2.4103515,-1.587469,0.7676044,0.4140262,2.8663485,-0.7737839,-0.30039746,-1.6212167,-1.5120274,-0.6309745
535_rural,6.0667095,-1.9213692,0.08365447,2.074965,7.915047,-1.5786219,-1.1121328,-6.3251348,-3.1986754,-2.0047474
535_town,14.292951,-6.97418,-0.8070448,3.3094375,12.743221,-6.0209885,-5.7897844,-11.52129,-6.765762,-2.1115284
53_city,1.433697,0.9092225,1.1041061,0.3694244,2.086341,-0.5104666,2.609113,-0.4675463,-0.18089846,0.020667056
53_rural,-2.9582565,4.050416,0.8329326,-0.81679463,-0.47726086,1.9527551,3.766145,2.2912068,2.0074718,0.43029606
53_town,3.6972713,-0.51835704,-1.1707,0.51833534,3.5769951,-1.9027226,-0.008881937,-1.633918,-0.59788156,-0.20731398
544_city,3.7735262,-3.7321513,0.8422184,0.14235793,0.08713784,-2.4172893,-3.9598713,-0.16951513,-0.04344893,-1.9530985
544_rural,3.5730183,-2.4054585,0.32733238,1.225409,2.728596,-1.1777585,-1.9432946,-0.7847592,-0.74969137,-2.5626085
544_town,3.15875,-1.925126,0.23723601,1.5941024,1.7995994,-1.0363684,-3.093549,-0.7472058,0.1589008,-2.3640223
549_city,2.006795,-1.4682914,1.9327598,0.5691246,-0.59675294,0.043245837,-0.66119015,0.15287939,1.0536377,-0.7357986
549_rural,0.8538001,-0.44663653,0.5361007,0.25513878,1.8953975,0.9367182,-0.32258463,1.0024891,-0.8156867,-2.486979
549_town,2.7894888,-0.14459161,-0.2606087,1.0898967,3.7002442,-0.5498204,-2.1227536,-2.1647131,0.017442653,-1.5948769
55_city,0.7329215,-1.0065529,1.2118437,-0.740136,-0.838649,-1.2804204,0.73196685,1.3566368,0.4568955,0.33875892
55_rural,-0.27072152,1.694719,1.1057091,-0.5328495,0.6278017,1.180397,2.4114296,1.5253186,1.5086441,-1.2469248
55_town,0.13187966,0.94569796,0.12806626,-0.1396158,0.7437172,-0.9070966,0.43922752,1.9045036,2.1231716,-0.0897269
563_city,1.3381401,-1.8369317,0.6409609,1.9389309,1.6502802,-0.24875364,-0.37705445,-1.2311169,-1.4309275,-0.84080815
563_rural,1.3083215,-0.4755941,-0.16043372,1.6739037,3.0945399,0.5667092,0.5796897,-1.0143175,-1.4517964,-1.6879092
563_town,2.3762717,-0.578377,-0.1110204,2.314756,3.6323187,-0.10815396,-0.745367,-2.1404688,-0.8767395,-0.88518274
567_city,-1.4817379,-0.75471795,1.1987153,1.5026463,1.1374986,0.8975462,1.2443264,-0.9542937,-0.3803991,-0.37008506
567_rural,1.5219324,0.31143674,0.04373032,1.4936341,2.3958592,0.3981109,0.026377227,-0.7179443,-1.7912647,-2.1902623
567_town,1.5692245,-0.45673722,-0.8220175,1.6687148,1.1422317,0.021072146,-1.7549107,-0.46910444,-0.26053026,-0.64828587
56_city,1.8161051,-2.5331001,0.73071873,-1.5221518,-0.7625858,-1.4386976,-0.82707185,1.66199,-0.334279,0.6440777
56_rural,1.3216777,-0.52994394,-0.0069463733,-0.19066875,0.978723,-0.5862979,0.051683474,0.8819249,-0.72168,-1.0078045
56_town,0.11120963,0.9075863,0.120232716,-1.4761668,-0.18141703,-0.8138243,-1.0032797,2.6125016,0.78098243,-0.37945497
573_city,-3.4284968,1.1811028,1.655686,0.44538912,-2.347838,1.617245,1.5706383,1.7915576,1.2824473,-1.2360747
573_rural,-1.0044991,2.306553,1.194327,0.9135226,2.3755414,1.3020619,1.6242857,-0.38703376,-0.26906255,-1.525883
573_town,1.241442,-0.40644014,-0.1254458,1.8381224,2.6391094,0.18461877,-0.41117856,-1.4358987,-0.30777395,-0.71513695
575_city,1.4133241,-0.8985048,1.2894807,1.2493459,-0.0072235633,-0.38465455,-0.75193554,0.6183346,0.13606295,-0.49376562
575_rural,0.6463457,0.12805296,0.38889036,-0.059916552,0.73667014,0.59895015,-0.2882577,1.2289361,-0.46467227,-1.9916487
575_town,2.8188708,-0.8011696,-0.42451218,1.4066072,2.7622514,-0.6804402,-1.5049855,0.09270185,-0.07839257,-0.9729012
577_city,-0.18908551,-0.90927726,1.2318662,0.3518463,-1.769049,0.21483146,-0.85308456,2.8575199,0.9615558,-0.8349773
577_rural,3.9524724,-2.1850266,0.00611572,-0.27505052,1.7876086,-0.21861416,-1.7478296,0.027814353,-0.8206499,-2.5492132
577_town,1.9704913,-2.4535594,-0.17049226,-0.2350864,-0.92191887,-1.5321869,-4.1999397,1.533349,0.86171687,-0.9702966
579_city,0.5277984,-1.5942168,1.2055134,1.3537791,0.8905708,0.56658775,0.04253296,-1.5259644,-0.54283375,-0.76432335
579_rural,1.5965178,-1.0026733,0.70116365,1.293133,3.5637782,0.113160156,-0.015428515,-1.7835492,-2.637827,-1.5956258
579_town,3.0118144,-0.8877199,-0.88946974,1.3565502,4.2060266,-0.82331747,-1.881244,-2.7797103,-1.3506782,-0.8486506
57_city,0.038115818,-0.28085366,1.4875218,0.08234042,0.05864471,-0.9986558,0.9009358,1.7632607,0.5749691,0.29641587
57_rural,0.44184828,0.7663144,0.62443376,-0.46973535,-0.11072609,-0.5136896,0.5616502,3.2104156,-0.038410164,-0.6710059
57_town,1.8656962,0.051220503,-0.13406684,-0.32228336,2.111494,-1.420804,-0.12009954,0.97573185,0.7930775,-0.32038578
583_city,1.4418408,0.9732755,0.9187515,1.4684376,4.0597506,0.5182232,1.69213,-3.293908,-1.3927678,-0.5184046
583_town,0.86701256,1.3791385,1.0255674,1.3910133,3.4292574,0.6066385,1.5515202,-2.6455777,-0.3588546,-0.9324815
584_city,-1.8745892,0.6451836,1.24589,0.80649537,-0.93554753,1.0690247,0.89099413,1.0360786,0.63980746,-0.87311786
584_rural,10.0171585,-7.374874,-0.72254044,1.442666,6.038048,-4.8344717,-7.0835543,-5.279418,-4.4022756,-2.4679794
584_town,2.2437823,-0.982317,0.48300704,2.0128953,2.9920657,-0.2513295,-1.1583683,-2.6724544,-0.7966679,-1.5386599
585_city,4.6655483,-4.129618,0.74730486,1.6987889,2.736271,-1.6424825,-1.760183,-1.7530972,-2.0081508,-0.97601724
585_rural,0.8092378,-1.1385431,0.24267279,0.60910857,2.0228748,0.64616406,-0.5076375,-0.03307028,-1.412911,-1.8521289
585_town,0.5356229,0.19263501,-0.01475636,1.2032045,1.7593144,0.41694024,-0.5260058,0.045065336,0.40021572,-0.7327247
588_city,0.10388785,-0.7079682,1.0836046,1.4211899,0.36285576,0.5078132,-0.03871988,0.38747066,-0.045963466,-0.75442946
588_rural,5.0845747,-2.5133061,0.19926848,2.3945136,5.6059475,-1.3143713,-2.1873386,-4.114209,-3.0431082,-1.5949115
588_town,3.98896,-2.161035,-0.57700354,2.2988844,4.8397393,-1.4869368,-1.8938693,-3.3617225,-1.6865338,-0.9147986
589_city,-7.455967,4.5293207,1.4595594,-1.0465449,-5.1061006,3.6489956,3.4753368,5.307158,3.3262513,-0.3816147
589_rural,-3.0131223,2.110352,0.86084443,-0.049546752,-0.41415313,1.8785541,1.4599847,1.4654042,1.1533563,-1.2942955
589_town,-0.78699183,0.2378901,0.22583379,0.8013597,0.9389927,0.60113513,-0.08550428,0.038242575,0.75154126,-1.1716785
593_city,-0.620731,0.48836747,1.3496287,0.63888663,-0.60284406,1.048488,0.67798567,0.07177404,0.4110285,-0.83745575
593_rural,2.8913512,-1.1657501,0.9153464,-0.1451557,2.7455444,-0.13563216,-0.9857934,-2.9520776,-1.3522792,-2.2089338
593_town,-1.7857774,1.5503566,0.42292956,0.5331346,-0.8200297,1.8501558,0.8057915,1.1486704,1.9981805,-0.9592516
594_city,2.0611663,-2.243528,1.2209158,1.7479821,0.7641817,-0.12907998,-1.8509593,-1.3653966,-1.6328691,-1.1657368
594_rural,6.2515583,-3.400966,0.27759978,2.9958055,6.749184,-1.0101011,-1.9434024,-4.4934745,-3.7404928,-2.2754962
594_town,6.2483497,-4.2418895,-0.9402812,2.7161932,6.33708,-2.8542683,-3.8829439,-4.458178,-2.7679384,-0.8644392
595_city,2.74838,-2.5956423,0.6713659,1.9083953,2.7494047,-0.8756588,-1.9256662,-1.8688956,-2.1006935,-0.52216756
595_rural,-1.6720723,0.84139717,0.1837305,0.73829263,0.72144896,1.8501492,1.0659835,0.73334324,-0.20464246,-1.363026
595_town,-1.6910686,1.6625144,0.28844106,1.3200692,0.32908106,1.6835,1.0631033,0.46650052,1.3797607,-0.8806008
597_city,3.2701023,-4.595735,0.73124635,0.57508403,0.9204066,-1.6788691,-3.7262094,-0.049891416,-1.1687081,-1.5986226
597_rural,-3.4638684,1.5441253,0.78525555,-0.36268213,-1.6801214,2.1253994,1.2891405,3.1468017,1.1499566,-1.7746153
597_town,4.0177917,-3.0383992,-0.44926694,0.7185848,2.0043335,-0.895438,-3.8380144,-1.7436016,-0.63591784,-1.8003392
598_city,-2.821502,2.0377893,1.2253559,0.033759102,-1.3793052,1.7707038,1.376242,2.2440321,1.9330914,-1.5251153
598_rural,-2.5587459,1.7167342,1.090025,1.1312951,0.734398,1.7519338,2.7329955,1.1709031,1.329481,-1.6792754
598_town,-2.9460711,3.1825528,0.7866342,0.855964,0.8927563,2.5644217,2.2072396,0.38542175,1.864032,-1.2618399
599_city,-4.773755,3.9024909,1.6052635,0.4394283,-1.9594203,3.1142375,3.419776,2.0400164,1.6280713,-0.50192046
599_rural,-10.530004,9.082767,2.4244115,0.17175548,-3.5089781,6.1883545,7.650273,4.109638,4.2832465,-0.5879961
599_town,-1.8130066,2.3503423,0.8130153,1.28702,0.12488682,1.9257123,1.1473887,0.19589822,0.8177598,-0.85575926
59_city,0.13522281,-0.31856874,1.1177471,-0.47965285,0.2965971,-1.2204049,1.0802411,1.4833554,0.37903145,0.5039159
59_rural,1.0627621,0.15241554,0.5670462,-0.26389146,1.6972443,-0.43004364,1.1350905,1.6923858,0.3297094,-1.6492263
59_town,-0.3495569,2.278323,0.71206665,-1.2358512,0.9600927,-0.21324877,1.0233155,2.05828,1.498674,0.16649656
615_city,-5.424719,4.4889035,1.805512,0.16913791,-2.6156604,3.5163403,3.7476618,3.1656227,2.5526824,-1.0823098
615_rural,0.9139675,-1.0865732,0.18665689,-1.4009995,-1.3671068,-0.15409659,-1.4301763,1.7091963,-0.14844225,-1.6448301
615_town,2.2356896,-1.705775,0.1944567,0.14653955,0.32136074,-1.1096225,-2.5900517,0.6077411,-0.40207323,-1.4111094
616_city,0.9478903,-1.4121913,1.481639,0.7193507,0.121259764,-0.798649,-1.3164556,-0.059867036,-0.46616775,-1.260893
616_rural,-0.8996408,0.48654836,1.0090958,0.9756864,1.1722159,1.3876021,0.28397498,0.93929756,-0.6363804,-2.0399525
616_town,0.7203889,0.19279295,0.3126651,0.25490797,1.7199724,-0.20187788,-0.2643617,-0.9945953,-0.44780472,-0.8943525
628_city,1.8318709,-3.455485,1.033719,0.2050099,1.2560797,-0.7215083,-0.9956425,-1.022348,-1.3786857,-0.04322618
628_rural,1.0535207,-0.37004903,0.1540314,0.22134724,3.011829,0.6733999,-0.36493576,-0.73139924,-1.6977605,-2.52986
628_town,2.11733,-0.80909437,-0.5884899,0.7867655,3.7208285,-1.0511519,-1.9354532,-1.5527927,-0.78390884,-0.5405854
634_city,1.4857085,-2.2235923,1.3773679,0.40456438,2.1361632,-1.206698,-1.3904645,-0.5856863,0.3973754,-0.29577795
634_rural,8.431251,-6.911065,-0.6442414,1.0507481,6.708815,-4.077583,-5.3394446,-4.37154,-3.2741377,-3.247195
634_town,2.665273,-0.38160545,1.7022405,-0.3906268,2.0111527,-1.5893841,-1.4679755,-0.7534962,0.7928918,-2.9333348
637_city,1.5349139,-3.6187499,1.355683,0.61407286,1.4007297,-1.3934572,-1.8136553,-0.76631063,0.42507067,-1.0930024
637_rural,-1.5044991,0.035221457,1.21593,-0.13474067,1.7375183,1.5747324,0.29687145,1.4068936,0.642319,-2.76257
637_town,2.8368554,-2.3765268,-0.58017087,0.9300722,3.7065887,-1.247085,-3.3103616,-2.359152,0.1241991,-2.0542333
643_city,-3.6167047,2.6657994,1.7668884,0.15393282,-0.83118546,2.5346186,2.5618374,2.035542,2.3504088,-0.92557526
643_rural,-1.8548936,1.9752144,0.9635193,-0.9065827,-0.7387539,1.7507318,0.7585939,1.640901,0.5561064,-1.6382877
643_town,-0.17011248,1.6865264,0.73239154,0.7056163,2.1385972,1.1231178,1.4637814,-0.8654739,0.61686665,-1.2685789
645_city,-0.8520991,-1.0518646,0.98479676,-1.542646,-3.9719818,-0.45788836,-2.5155435,4.02483,1.3248239,-0.8032984
645_rural,-3.0094764,3.9654574,1.093056,-0.001425978,1.207535,2.3998432,3.183787,0.061056983,0.38194156,-1.2577155
645_town,6.233375,-4.889428,-0.48944554,0.07736983,3.5178127,-3.084831,-5.3780193,-2.169749,-2.4769056,-1.5015861
649_city,3.7786417,-1.9970987,0.083741136,0.86374056,3.876707,-1.2119347,-0.51165813,-4.3369527,-2.0993376,-0.6712155
649_rural,-1.1998506,2.166548,0.48923784,-0.7136696,0.9390175,1.555021,1.5555323,-0.66613764,-0.123464696,-1.2771076
64_city,0.23107389,-0.5732415,0.5454014,-2.2261086,-1.3845068,-0.69425863,0.71139205,0.8251106,0.800378,1.0644193
64_rural,-0.58958185,1.6428359,0.7421216,-1.3930258,2.1301332,0.53447837,2.1210742,0.7939555,-1.103278,-0.913907
64_town,-1.674057,1.2878314,-0.2535909,-2.970353,0.5073764,-0.034485858,0.9341987,1.5214751,1.2928092,0.23010506
653_city,0.14457768,-1.5606499,0.9112792,0.4619049,-0.3090316,0.2122543,-0.33288214,0.5216877,0.97123915,-0.93878233
653_rural,0.13101473,-0.6699983,0.54144955,1.0951657,0.74898547,0.51980865,0.8651713,0.85228294,0.56022805,-1.8374804
653_town,-1.3094687,0.16701342,0.5161186,0.25725758,0.73773825,0.18087494,-1.0979363,0.83764267,1.730347,-1.7850294
657_city,-1.7483172,0.29140526,1.5538372,0.14935294,-0.34760177,1.4306196,1.5061773,0.34499416,0.99101895,-1.3094893
657_rural,-4.7360415,3.6662421,1.4010292,0.26930186,-0.069339246,3.0749102,3.6871912,1.0025839,1.2598884,-1.5996199
657_town,-1.8315082,1.489248,0.4265037,1.2594513,1.3076394,1.4126961,1.2100487,-0.7234866,1.6764129,-1.3811244
658_city,-3.3234913,2.3760455,2.0072367,0.4187326,-0.74766684,2.0395186,2.756392,0.3610191,1.4883692,-1.200599
658_rural,1.0415801,1.4273508,0.61855614,-0.07353392,3.040009,0.47517207,0.5860729,-2.993271,-1.1442964,-1.6008103
658_town,3.773681,-0.84015125,0.64786834,1.21337,5.273405,-0.82380766,-0.58227557,-5.126886,-1.790627,-1.5840166
65_city,1.2490989,-0.0392221,1.4063219,-0.6980522,1.5406625,-0.4486389,1.3422642,-0.7404891,-1.1918418,0.80437475
65_rural,4.085487,-0.5776644,-0.26853338,0.1896473,4.6927743,-1.5826434,0.1891784,-3.983615,-2.3374434,-0.71235067
65_town,0.60358167,-0.40400755,-0.77048916,-1.476541,0.08579431,-1.5409187,-0.98306733,1.6815408,0.30931363,0.27681518
666_city,5.593882,-3.0509171,0.80661815,0.06475061,4.965295,-1.0564549,-1.3696597,-6.4302115,-2.4847965,-0.80894405
666_rural,3.319051,0.049751487,-0.476253,-0.16937187,5.1697187,-0.12340631,-0.9345846,-5.028348,-2.6838486,-2.2572768
666_town,8.097447,-2.6728783,-1.1547555,0.6626142,8.249657,-2.3269625,-2.962287,-8.182239,-3.191283,-1.3299773
668_city,2.3882458,-1.8089868,0.7172965,1.9165418,3.0087247,-0.34389353,-0.21956122,-2.643949,-1.0333652,-0.19626379
668_rural,-1.2303234,0.4269738,1.3188471,0.021100473,1.2474489,1.2623781,0.9563238,-0.38115445,0.47779605,-2.3409545
668_town,-2.2471163,1.7560877,0.1711714,0.78396034,1.1370598,1.3136258,0.67296773,-0.5906757,1.382815,-1.2620527
669_city,12.658701,-5.6680646,-0.014832371,3.4770732,12.269044,-5.1401305,-4.374747,-11.437368,-5.9525323,-2.263832
669_rural,6.1347375,-2.0475292,0.11138308,2.275264,7.8350987,-1.9904569,-1.6193889,-6.1930175,-3.3233044,-1.6823889
669_town,-3.6300094,4.604436,1.4266254,-0.9214603,-0.5021164,2.7174296,2.9348948,0.1274775,1.2222334,-0.6919523
66_city,-3.570345,3.6804652,1.1298629,-3.2824304,-4.0887756,1.676367,1.9043397,3.0738654,1.3662349,0.49512953
66_town,-3.3851733,5.0807133,1.2075974,-2.4679847,-1.602456,2.575638,3.6235285,0.80992204,1.1165824,0.17231376
675_city,12.062443,-7.9621453,-0.8431295,3.2872138,9.928375,-5.5418706,-6.674501,-7.9805937,-5.484139,-2.4138448
675_town,-3.8969722,5.9203105,2.094775,1.320965,2.0283494,3.3037162,5.099236,-1.8092086,1.2239317,-1.4208777
677_city,2.333383,0.17985247,0.49500465,-0.75784516,1.5164537,-0.048819747,0.11107558,-3.2204704,-1.3485513,0.11224611
677_rural,0.9764375,1.1212404,0.44462368,-1.066295,1.8575362,0.48109636,0.24658036,-1.3335369,-1.5303813,-1.015903
677_town,-3.0748236,4.8630185,1.3058099,-2.0224874,-0.9090165,2.605322,2.7997873,-0.42354855,0.9526775,-0.40454262
678_city,12.478082,-7.0566916,-0.81687963,2.5698752,10.222119,-5.4803486,-6.2702813,-8.987705,-5.843359,-2.1610076
678_rural,-4.9666467,6.227697,1.5124223,-0.5375545,-0.41278633,3.7657325,4.91,0.814002,2.012056,-0.48799157
678_town,-2.6229398,3.533421,0.42368886,-1.970513,-1.6038976,1.9988878,1.7102053,0.6578914,1.0749073,-0.1419237
679_city,1.3702263,-1.1863253,1.034112,0.16303067,2.133093,-0.8938811,-0.9353407,-2.7385635,-0.97472996,-1.078069
679_town,-5.833703,5.8358703,1.7595681,-0.8216353,-1.7786696,3.9035385,4.3822684,1.6944379,2.2491598,-0.44581333
686_city,1.8471898,-1.8887864,0.78673464,-0.05749945,1.6364688,-0.7713513,-1.5898376,-1.7678587,-1.7726345,0.024002366
686_rural,-1.9325055,2.1050346,0.31664404,-0.17425285,0.8019498,2.53493,0.94582903,-0.7394758,-0.2881179,-1.9600993
686_town,0.47147992,-0.61986476,-0.6398774,-0.003675694,1.0751059,0.18225302,-0.72101665,-1.7867792,-0.17187777,-1.3396819
